2023-06-06 17:47:27 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$284781e0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-06 18:08:47 INFO  [FEBS-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Starting...
2023-06-06 18:08:48 INFO  [FEBS-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2023-06-06 18:08:48 INFO  [FEBS-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 初始共加载 1 个数据源
2023-06-06 18:08:48 INFO  [FEBS-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-加载 base 成功
2023-06-06 18:08:48 INFO  [FEBS-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 当前的默认数据源是单数据源，数据源名为 base
2023-06-06 18:08:50 INFO  [FEBS-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.ServletEndpointRegistrar Registered '/actuator/jolokia' to jolokia-actuator-endpoint
2023-06-06 18:08:52 INFO  [FEBS-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 20 endpoint(s) beneath base path '/actuator'
2023-06-06 18:08:52 INFO  [FEBS-Server-System,,,] main springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2023-06-06 18:08:52 INFO  [FEBS-Server-System,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-06-06 18:08:53 INFO  [FEBS-Server-System,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2023-06-06 18:08:54 INFO  [FEBS-Server-System,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Initializing ExecutorService
2023-06-06 18:08:54 INFO  [FEBS-Server-System,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@28200d43, org.springframework.security.web.context.SecurityContextPersistenceFilter@4b5ceb5d, org.springframework.security.web.header.HeaderWriterFilter@3ad9fea, org.springframework.security.web.authentication.logout.LogoutFilter@397bd46b, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@63fde7ca, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@fef2768, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@11ec2b2f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7e24a2e2, org.springframework.security.web.session.SessionManagementFilter@1ec09a68, org.springframework.security.web.access.ExceptionTranslationFilter@55a07f97, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7f7f544a]
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2023-06-06 18:08:56 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1686046137236 with initial instances count: 0
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application FEBS-SERVER-SYSTEM with eureka with status UP
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1686046137268, current=UP, previous=STARTING]
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_FEBS-SERVER-SYSTEM/192.168.0.47:FEBS-Server-System:8201: registering service...
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_FEBS-SERVER-SYSTEM/192.168.0.47:FEBS-Server-System:8201 - registration status: 204
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8201"]
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8201 (http) with context path ''
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8201
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] main com.ktb.febsserversystem.FebsServerSystemApplication Started FebsServerSystemApplication in 41.175 seconds (JVM running for 48.189)
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] RMI TCP Connection(16)-192.168.0.47 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] RMI TCP Connection(16)-192.168.0.47 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2023-06-06 18:08:57 INFO  [FEBS-Server-System,,,] RMI TCP Connection(16)-192.168.0.47 org.springframework.web.servlet.DispatcherServlet Completed initialization in 40 ms
2023-06-06 18:08:58 INFO  [FEBS-Server-System,3239213fff9e562c,3239213fff9e562c,false] parallel-1 io.lettuce.core.EpollProvider Starting without optional epoll library
2023-06-06 18:08:58 INFO  [FEBS-Server-System,3239213fff9e562c,3239213fff9e562c,false] parallel-1 io.lettuce.core.KqueueProvider Starting without optional kqueue library
2023-06-06 18:09:17 INFO  [FEBS-Server-System,,,] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as 48dba1b94ff3
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Disable delta property : false
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application is null : false
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application version is -1: false
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2023-06-06 18:09:27 INFO  [FEBS-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient The response status is 200
2023-06-06 18:09:46 INFO  [FEBS-Server-System,549430f05ac95bf3,836f47a9aee9b517,false] http-nio-8201-exec-5 com.ktb.febsserversystem.controller.TestController /hello服务被调用
2023-06-06 18:13:27 INFO  [FEBS-Server-System,093c23e767c0cef7,17e2ac0dc1454876,false] http-nio-8201-exec-10 com.ktb.febsserversystem.controller.TestController /hello服务被调用
2023-06-06 18:13:57 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 18:18:57 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 18:23:57 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 18:28:57 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 19:20:46 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:24:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:29:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:34:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:39:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:44:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:49:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:54:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 21:59:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 22:04:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 22:09:08 INFO  [FEBS-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2023-06-06 22:10:25 INFO  [FEBS-Server-System,,,] Thread-91 org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Unregistering application FEBS-SERVER-SYSTEM with eureka with status DOWN
2023-06-06 22:10:25 INFO  [FEBS-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_FEBS-SERVER-SYSTEM/192.168.0.47:FEBS-Server-System:8201: registering service...
2023-06-06 22:10:25 INFO  [FEBS-Server-System,,,] Thread-91 org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Shutting down ExecutorService
2023-06-06 22:10:25 INFO  [FEBS-Server-System,,,] Thread-91 org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Shutting down ExecutorService 'applicationTaskExecutor'
2023-06-06 22:10:26 INFO  [FEBS-Server-System,,,] Thread-91 com.baomidou.dynamic.datasource.DynamicRoutingDataSource closing dynamicDatasource  ing....
2023-06-06 22:10:26 INFO  [FEBS-Server-System,,,] Thread-91 com.zaxxer.hikari.HikariDataSource base - Shutdown initiated...
2023-06-06 22:10:26 INFO  [FEBS-Server-System,,,] Thread-91 com.zaxxer.hikari.HikariDataSource base - Shutdown completed.
2023-06-06 22:10:26 INFO  [FEBS-Server-System,,,] Thread-91 com.netflix.discovery.DiscoveryClient Shutting down DiscoveryClient ...
2023-06-06 22:10:29 INFO  [FEBS-Server-System,,,] Thread-91 com.netflix.discovery.DiscoveryClient Unregistering ...
2023-06-06 22:10:29 INFO  [FEBS-Server-System,,,] Thread-91 com.netflix.discovery.DiscoveryClient Completed shut down of DiscoveryClient
